身份证号,酒店名称,入住时间,入住房号,退房时间,入住城市
149,吴兴二大厦酒店,1452160789,386,1452180789,梧州
900,吴兴二大厦酒店,1452160789,386,1452180789,梧州
104,台东七大厦酒店,1445169453,256,1445189453,天水
70,台东七大厦酒店,1445169453,256,1445189453,天水
567,台东七大厦酒店,1445169453,256,1445189453,天水
294,漳州街酒店,1408454079,307,1408474079,白银
515,漳州街酒店,1408454079,307,1408474079,白银
159,漳州街酒店,1408454079,307,1408474079,白银
287,阳信路酒店,1466632096,182,1466652096,大冶
986,包头路酒店,1461634576,564,1461654576,可克达拉
36,泰城街酒店,1494311167,505,1494331167,台东
291,泰城街酒店,1494311167,505,1494331167,台东
592,曹县路酒店,1405870628,846,1405890628,永济
654,曹县路酒店,1405870628,846,1405890628,永济
328,曹县路酒店,1405870628,846,1405890628,永济
303,道口路酒店,1429110101,711,1429130101,介休
93,道口路酒店,1429110101,711,1429130101,介休
960,香港中大厦酒店,1406353761,461,1406373761,钟祥
960,香港中大厦酒店,1406353761,461,1406373761,钟祥
602,香港中大厦酒店,1406353761,461,1406373761,钟祥
171,团岛一街酒店,1419244005,675,1419264005,老河口
164,团岛一街酒店,1419244005,675,1419264005,老河口
586,邹平路酒店,1401900597,439,1401920597,建德
472,邹平路酒店,1401900597,439,1401920597,建德
876,邹平路酒店,1401900597,439,1401920597,建德
505,港青街酒店,1435307512,662,1435327512,可克达拉
162,港青街酒店,1435307512,662,1435327512,可克达拉
208,定陶街酒店,1430822504,381,1430842504,枣阳
177,定陶街酒店,1430822504,381,1430842504,枣阳
497,高田广场酒店,1418638661,369,1418658661,西安
235,高田广场酒店,1418638661,369,1418658661,西安
993,高田广场酒店,1418638661,369,1418658661,西安
123,王村路酒店,1494289396,748,1494309396,锦州
613,王村路酒店,1494289396,748,1494309396,锦州
862,王村路酒店,1494289396,748,1494309396,锦州
381,鱼山支街酒店,1492789928,861,1492809928,威海
319,鱼山支街酒店,1492789928,861,1492809928,威海
354,鱼山支街酒店,1492789928,861,1492809928,威海
665,和阳广场酒店,1484130125,473,1484150125,肥城
307,和阳广场酒店,1484130125,473,1484150125,肥城
538,枣庄广场酒店,1469508260,283,1469528260,朝阳
340,枣庄广场酒店,1469508260,283,1469528260,朝阳
401,枣庄广场酒店,1469508260,283,1469528260,朝阳
969,宁国二路酒店,1471587333,698,1471607333,诸暨
727,宁国二路酒店,1471587333,698,1471607333,诸暨
264,宁国二路酒店,1471587333,698,1471607333,诸暨
143,太平角三大厦酒店,1460173872,341,1460193872,郑州
904,太平角三大厦酒店,1460173872,341,1460193872,郑州
536,太平角三大厦酒店,1460173872,341,1460193872,郑州
604,台西一大厦酒店,1423268292,561,1423288292,阜康
83,澳门一路酒店,1435941981,357,1435961981,恩施
901,澳门一路酒店,1435941981,357,1435961981,恩施
888,澳门一路酒店,1435941981,357,1435961981,恩施
297,三明北街酒店,1455136276,701,1455156276,宿迁
954,菜市二路酒店,1442565934,278,1442585934,清远
536,菜市二路酒店,1442565934,278,1442585934,清远
358,菜市二路酒店,1442565934,278,1442585934,清远
1,港华大厦酒店,1437906702,359,1437926702,昆玉
387,太平山酒店,1408694877,246,1408714877,包头
546,太平山酒店,1408694877,246,1408714877,包头
61,青威高速酒店,1412812923,723,1412832923,宝鸡
456,青威高速酒店,1412812923,723,1412832923,宝鸡
760,青威高速酒店,1412812923,723,1412832923,宝鸡
33,淄川广场酒店,1402075609,935,1402095609,雷州
454,淄川广场酒店,1402075609,935,1402095609,雷州
296,淄川广场酒店,1402075609,935,1402095609,雷州
633,单县路酒店,1480961343,656,1480981343,武安
272,单县路酒店,1480961343,656,1480981343,武安
94,德盛街酒店,1458920939,265,1458940939,格尔木
67,德盛街酒店,1458920939,265,1458940939,格尔木
274,惠民街酒店,1419688298,621,1419708298,辛集
165,惠民街酒店,1419688298,621,1419708298,辛集
697,大连街酒店,1459000823,574,1459020823,景洪
769,大连街酒店,1459000823,574,1459020823,景洪
999,华严路酒店,1469004898,229,1469024898,宣城
923,仙游路酒店,1433986481,511,1434006481,新郑
308,仙游路酒店,1433986481,511,1434006481,新郑
467,仙游路酒店,1433986481,511,1434006481,新郑
41,西康街酒店,1427911256,737,1427931256,虎林
99,西康街酒店,1427911256,737,1427931256,虎林
242,邹县广场酒店,1489803865,826,1489823865,淮安
986,胶州广场酒店,1486021719,810,1486041719,桐乡
586,胶州广场酒店,1486021719,810,1486041719,桐乡
126,胶州广场酒店,1486021719,810,1486041719,桐乡
671,金乡广场酒店,1413910258,534,1413930258,抚州
745,南村广场酒店,1467953652,759,1467973652,启东
118,南村广场酒店,1467953652,759,1467973652,启东
434,东光大厦酒店,1425011673,939,1425031673,南宁
633,寿张街酒店,1434742427,533,1434762427,安阳
233,北仲三路酒店,1400784232,633,1400804232,铜川
237,北仲三路酒店,1400784232,633,1400804232,铜川
392,秀湛四路酒店,1468090943,847,1468110943,丽江
255,安城街酒店,1465317463,486,1465337463,淮南
30,安城街酒店,1465317463,486,1465337463,淮南
313,龙泉路酒店,1472495972,985,1472515972,莆田
633,龙泉路酒店,1472495972,985,1472515972,莆田
6,红岛路酒店,1461413594,559,1461433594,阜阳
5,红岛路酒店,1461413594,559,1461433594,阜阳
491,紫荆关街酒店,1466883366,528,1466903366,惠州
824,紫荆关街酒店,1466883366,528,1466903366,惠州
741,潍县广场酒店,1458515662,336,1458535662,侯马
832,潍县广场酒店,1458515662,336,1458535662,侯马
626,山东路酒店,1424545691,786,1424565691,绥化
404,山东路酒店,1424545691,786,1424565691,绥化
929,龙华街酒店,1478042304,319,1478062304,讷河
590,龙华街酒店,1478042304,319,1478062304,讷河
566,龙华街酒店,1478042304,319,1478062304,讷河
640,高苑大厦酒店,1441886422,898,1441906422,平凉
769,高苑大厦酒店,1441886422,898,1441906422,平凉
525,云门一街酒店,1404406059,674,1404426059,宁国
406,云门一街酒店,1404406059,674,1404426059,宁国
224,云门一街酒店,1404406059,674,1404426059,宁国
953,珠海一广场酒店,1464831535,386,1464851535,济宁
684,珠海一广场酒店,1464831535,386,1464851535,济宁
731,珠海一广场酒店,1464831535,386,1464851535,济宁
350,桓台路酒店,1460296988,477,1460316988,长葛
210,桓台路酒店,1460296988,477,1460316988,长葛
532,平原广场酒店,1417170342,215,1417190342,黄骅
906,平原广场酒店,1417170342,215,1417190342,黄骅
266,平原广场酒店,1417170342,215,1417190342,黄骅
372,郓城北广场酒店,1412242845,942,1412262845,当阳
155,徐州大厦酒店,1433389910,459,1433409910,南京
888,高田广场酒店,1472232735,489,1472252735,钟祥
184,高田广场酒店,1472232735,489,1472252735,钟祥
848,高田广场酒店,1472232735,489,1472252735,钟祥
413,遵义路酒店,1449934081,134,1449954081,汨罗
293,遵义路酒店,1449934081,134,1449954081,汨罗
556,燕儿岛路酒店,1422848034,620,1422868034,绍兴
192,安徽路酒店,1488392273,184,1488412273,南通
607,安徽路酒店,1488392273,184,1488412273,南通
704,吴兴大厦酒店,1488108893,346,1488128893,舒兰
501,吴兴大厦酒店,1488108893,346,1488128893,舒兰
519,吴兴大厦酒店,1488108893,346,1488128893,舒兰
128,泰兴广场酒店,1466809178,582,1466829178,盐城
298,泰兴广场酒店,1466809178,582,1466829178,盐城
64,大学广场酒店,1413872336,548,1413892336,根河
464,大学广场酒店,1413872336,548,1413892336,根河
648,大学广场酒店,1413872336,548,1413892336,根河
282,常州街酒店,1490719008,669,1490739008,塔城
487,黄台广场酒店,1463854990,728,1463874990,北安
263,黄台广场酒店,1463854990,728,1463874990,北安
295,黄台广场酒店,1463854990,728,1463874990,北安
683,寿康路酒店,1486205258,450,1486225258,白银
638,寿康路酒店,1486205258,450,1486225258,白银
863,福山支广场酒店,1488676124,389,1488696124,西宁
889,福山支广场酒店,1488676124,389,1488696124,西宁
770,珠海支街酒店,1461288993,957,1461308993,石嘴山
946,珠海支街酒店,1461288993,957,1461308993,石嘴山
113,珠海支街酒店,1461288993,957,1461308993,石嘴山
163,奉化街酒店,1440367662,446,1440387662,常熟
37,奉化街酒店,1440367662,446,1440387662,常熟
561,堂邑路酒店,1440160882,299,1440180882,盘锦
990,堂邑路酒店,1440160882,299,1440180882,盘锦
290,青大街酒店,1463458188,180,1463478188,侯马
604,西藏二街酒店,1426975258,914,1426995258,开远
452,西藏二街酒店,1426975258,914,1426995258,开远
606,西藏二街酒店,1426975258,914,1426995258,开远
303,杭州支广场酒店,1460059308,907,1460079308,图们
828,金乡东路酒店,1491650112,824,1491670112,莱西
810,金乡东路酒店,1491650112,824,1491670112,莱西
659,扬州街酒店,1413456809,706,1413476809,毕节
884,通化路酒店,1466930913,138,1466950913,河源
95,通化路酒店,1466930913,138,1466950913,河源
557,滕县路酒店,1473535850,246,1473555850,廊坊
91,滕县路酒店,1473535850,246,1473555850,廊坊
649,兰山路酒店,1459317013,213,1459337013,菏泽
174,兰山路酒店,1459317013,213,1459337013,菏泽
284,无棣街酒店,1449938689,472,1449958689,调兵山
345,无棣街酒店,1449938689,472,1449958689,调兵山
227,松山广场酒店,1469630748,202,1469650748,莱芜
727,济阳路酒店,1459124770,530,1459144770,抚远
805,济阳路酒店,1459124770,530,1459144770,抚远
724,长安南路酒店,1409084777,300,1409104777,万宁
701,长安南路酒店,1409084777,300,1409104777,万宁
602,吉林路酒店,1476980107,201,1477000107,铜川
971,洞庭湖广场酒店,1436613983,441,1436633983,韩城
11,双元大厦酒店,1475417112,191,1475437112,桂平
696,双元大厦酒店,1475417112,191,1475437112,桂平
551,湛山路酒店,1424899731,103,1424919731,凤城
690,湛山路酒店,1424899731,103,1424919731,凤城
863,泰州二路酒店,1477329865,324,1477349865,舞钢
189,紫荆关街酒店,1433585130,983,1433605130,随州
423,紫荆关街酒店,1433585130,983,1433605130,随州
770,陵县大厦酒店,1405616966,988,1405636966,乐山
545,陵县大厦酒店,1405616966,988,1405636966,乐山
153,大港纬五路酒店,1473443906,856,1473463906,汝州
485,大港纬五路酒店,1473443906,856,1473463906,汝州
275,胶州广场酒店,1481065481,443,1481085481,涟源
106,胶州广场酒店,1481065481,443,1481085481,涟源
373,莱芜二路酒店,1427889042,748,1427909042,长乐
551,莱芜二路酒店,1427889042,748,1427909042,长乐
633,六码头酒店,1446606603,302,1446626603,大同
97,六码头酒店,1446606603,302,1446626603,大同
90,六码头酒店,1446606603,302,1446626603,大同
588,李村街酒店,1420682174,777,1420702174,酒泉
964,李村街酒店,1420682174,777,1420702174,酒泉
637,新湛支路酒店,1428632027,409,1428652027,唐山
902,奉化街酒店,1428208736,821,1428228736,阳春
466,奉化街酒店,1428208736,821,1428228736,阳春
722,宁国二路酒店,1486992239,107,1487012239,绵阳
479,东海东大厦酒店,1425722418,141,1425742418,遵义
971,观城路酒店,1473520851,749,1473540851,鹤山
871,观城路酒店,1473520851,749,1473540851,鹤山
98,观城路酒店,1473520851,749,1473540851,鹤山
454,浙江路酒店,1421010378,431,1421030378,新沂
796,浙江路酒店,1421010378,431,1421030378,新沂
701,浙江路酒店,1421010378,431,1421030378,新沂
317,龙江街酒店,1431004117,166,1431024117,盐城
778,昌邑街酒店,1482076725,307,1482096725,瑞丽
739,昌邑街酒店,1482076725,307,1482096725,瑞丽
837,龙山路酒店,1472157354,636,1472177354,韶山
564,龙山路酒店,1472157354,636,1472177354,韶山
91,龙山路酒店,1472157354,636,1472177354,韶山
846,大成大厦酒店,1457622406,706,1457642406,仁怀
266,大成大厦酒店,1457622406,706,1457642406,仁怀
122,大成大厦酒店,1457622406,706,1457642406,仁怀
902,鄱阳湖大厦酒店,1468345098,357,1468365098,吉首
721,鄱阳湖大厦酒店,1468345098,357,1468365098,吉首
9,鄱阳湖大厦酒店,1468345098,357,1468365098,吉首
433,小港沿酒店,1429565999,756,1429585999,齐齐哈尔
466,小港沿酒店,1429565999,756,1429585999,齐齐哈尔
699,小港沿酒店,1429565999,756,1429585999,齐齐哈尔
753,龙羊峡路酒店,1416225659,461,1416245659,上海
443,嘉义街酒店,1491091767,158,1491111767,东阳
254,嘉义街酒店,1491091767,158,1491111767,东阳
38,金口一广场酒店,1401656954,252,1401676954,合山
548,三明北街酒店,1440786879,622,1440806879,凌海
261,三明北街酒店,1440786879,622,1440806879,凌海
340,三明北街酒店,1440786879,622,1440806879,凌海
590,青海街酒店,1486606126,771,1486626126,慈溪
800,曹县路酒店,1445220941,848,1445240941,莱西
549,曹县路酒店,1445220941,848,1445240941,莱西
323,燕儿岛路酒店,1419909726,124,1419929726,宣威
651,燕儿岛路酒店,1419909726,124,1419929726,宣威
737,燕儿岛路酒店,1419909726,124,1419929726,宣威
297,漳州街二街酒店,1416050407,593,1416070407,新竹
720,山口路酒店,1492396333,699,1492416333,惠州
553,山口路酒店,1492396333,699,1492416333,惠州
959,泰城街酒店,1441691353,438,1441711353,昆山
329,泰城街酒店,1441691353,438,1441711353,昆山
648,北京街酒店,1404045793,148,1404065793,建瓯
611,北京街酒店,1404045793,148,1404065793,建瓯
565,无棣四路酒店,1449269889,980,1449289889,楚雄
564,无棣四路酒店,1449269889,980,1449289889,楚雄
472,平度广场酒店,1433425138,413,1433445138,三门峡
90,平度广场酒店,1433425138,413,1433445138,三门峡
143,平度广场酒店,1433425138,413,1433445138,三门峡
693,掖县路酒店,1483495366,775,1483515366,凌海
376,掖县路酒店,1491230616,170,1491250616,巴彦淖尔
523,王家麦岛酒店,1412207742,424,1412227742,桐乡
239,定陶街酒店,1425971749,675,1425991749,康定
23,定陶街酒店,1425971749,675,1425991749,康定
73,台东西七街酒店,1444613015,592,1444633015,张家港
989,台东六路酒店,1437679647,363,1437699647,晋州
93,驼峰路酒店,1462677038,589,1462697038,新泰
944,驼峰路酒店,1462677038,589,1462697038,新泰
930,驼峰路酒店,1462677038,589,1462697038,新泰
475,常州街酒店,1427391234,321,1427411234,石家庄
713,常州街酒店,1427391234,321,1427411234,石家庄
609,观海二广场酒店,1462122506,451,1462142506,松滋
371,观海二广场酒店,1462122506,451,1462142506,松滋
523,盐城街酒店,1447537255,459,1447557255,高雄
358,微山湖街酒店,1471503391,426,1471523391,吉安
56,微山湖街酒店,1471503391,426,1471523391,吉安
487,微山湖街酒店,1471503391,426,1471523391,吉安
939,昌邑街酒店,1479453208,664,1479473208,北镇
947,昌邑街酒店,1479453208,664,1479473208,北镇
706,昌邑街酒店,1479453208,664,1479473208,北镇
833,芝罘路酒店,1442894576,551,1442914576,奎屯
660,芝罘路酒店,1442894576,551,1442914576,奎屯
906,标山路酒店,1477810365,443,1477830365,阜阳
875,标山路酒店,1477810365,443,1477830365,阜阳
887,标山路酒店,1477810365,443,1477830365,阜阳
158,高雄广场酒店,1440237320,281,1440257320,南投
798,高雄广场酒店,1440237320,281,1440257320,南投
285,香港西大厦酒店,1424197714,521,1424217714,潜江
20,香港西大厦酒店,1424197714,521,1424217714,潜江
650,观海二广场酒店,1462495193,859,1462515193,自贡
748,澄海一路酒店,1488846933,403,1488866933,南昌
968,澄海一路酒店,1488846933,403,1488866933,南昌
382,浙江路酒店,1428581080,698,1428601080,南昌
24,浙江路酒店,1428581080,698,1428601080,南昌
904,浙江路酒店,1428581080,698,1428601080,南昌
505,湖北街酒店,1430702341,987,1430722341,公主岭
117,湖北街酒店,1430702341,987,1430722341,公主岭
441,湖北街酒店,1430702341,987,1430722341,公主岭
824,陵县支街酒店,1464038907,313,1464058907,广元
528,陵县支街酒店,1464038907,313,1464058907,广元
819,陵县支街酒店,1464038907,313,1464058907,广元
209,如东路酒店,1489729404,874,1489749404,平顶山
262,如东路酒店,1489729404,874,1489749404,平顶山
