主叫,被叫,通话时间,通话时长,通话类型
13188888982,13588888267,1479136306,3047,本地
13188888982,15388888531,1436278330,2988,本地
13188888982,13388888701,1424652708,243,本地
13188888982,15788888199,1461873388,814,本地
13188888982,15288888236,1478742217,1524,本地
13188888982,15088888861,1466293896,388,本地
13188888982,15988888581,1475992630,3188,本地
13188888982,13588888742,1457344361,3019,本地
13188888982,15988888752,1405389867,2215,本地
13188888982,15688888434,1440904419,1163,本地
13188888982,13688888458,1473750145,2671,本地
13188888982,15088888825,1488891795,2805,本地
13188888982,13188888298,1451233810,3498,本地
13188888982,15888888789,1478557593,1995,本地
13188888982,13888888973,1480971142,1924,本地
13188888982,13188888146,1479809313,3595,本地
13188888982,13888888536,1432525924,2432,本地
13188888982,15188888159,1413894195,1679,本地
13188888982,13188888146,1458191999,1243,本地
13188888982,13588888324,1449556588,2129,本地
13188888982,13188888678,1455111449,3243,本地
13188888982,15988888811,1486589595,2130,本地
13188888982,13188888832,1412148962,2608,本地
13188888982,13288888527,1446700865,56,本地
13188888982,13288888983,1435678042,1224,本地
13188888982,15088888348,1461678097,1641,本地
15888888276,15988888828,1471636020,326,本地
15888888276,13088888791,1457935252,750,本地
15888888276,15288888274,1456335245,1612,本地
15888888276,13488888570,1448685949,35,本地
15888888276,15088888120,1400293472,2857,本地
15888888276,15688888814,1476616658,1327,本地
15888888276,15688888586,1478496353,2195,本地
15888888276,13088888620,1413956792,606,本地
15888888276,13788888879,1458631536,522,本地
15888888276,15388888607,1488860672,1412,本地
15888888276,15588888376,1466410695,2686,本地
15888888276,13988888670,1474990857,2002,本地
15888888276,13888888479,1414817748,2491,本地
15888888276,13388888416,1457117341,2381,本地
15888888276,15588888927,1471108754,1849,本地
15888888276,15588888927,1413952282,1873,本地
15888888276,15188888273,1410405133,1588,本地
15888888276,15688888852,1478928474,3136,本地
15888888276,15088888367,1450014968,1453,本地
15888888276,15288888635,1492693295,370,本地
15888888276,13988888843,1476271322,682,本地
15888888276,13988888862,1433544928,1853,本地
15888888276,13088888886,1432992098,2812,本地
15888888276,13188888222,1480088303,265,本地
15888888276,15688888700,1443859142,2188,本地
15888888276,15988888372,1440614741,739,本地
15888888276,15188888463,1462988106,1399,本地
15888888276,15188888216,1455683132,2962,本地
15888888276,15088888576,1458269850,2102,本地
15888888276,13288888546,1411999166,3369,本地
15888888276,15888888409,1466150595,3445,本地
15888888276,15188888235,1449702064,1192,本地
15888888276,13088888278,1404003645,2154,本地
15888888276,13988888157,1456264294,2263,本地
15888888276,13588888191,1419076831,3159,本地
15888888276,15888888637,1477001887,2410,本地
15888888276,13688888933,1400842120,712,本地
15888888276,13188888716,1447015559,1948,本地
15888888276,15788888313,1469581762,143,本地
15888888276,13288888622,1409276372,2899,本地
15888888276,15588888699,1429441929,2966,本地
15888888276,15988888524,1492191228,1532,本地
15888888276,13988888252,1430813752,1021,本地
15888888276,15988888885,1486883872,2251,本地
15888888276,13788888687,1416702384,2022,本地
15888888276,15688888434,1476440241,1796,本地
15888888276,13188888697,1482182121,462,本地
15888888276,15388888894,1411985303,1577,本地
15888888276,15188888653,1419711239,1976,本地
15888888276,15888888960,1479209501,2127,本地
15888888276,13388888606,1405929002,2339,本地
15888888276,15188888805,1416506920,1504,本地
15888888276,13888888899,1424454290,484,本地
15888888276,13188888431,1414438199,221,本地
15888888276,15288888825,1457826111,2582,本地
15888888276,13588888590,1447321549,2548,本地
15888888276,13688888667,1480680834,98,本地
15888888276,13188888127,1420743381,1190,本地
15888888276,13288888280,1423074499,3424,本地
15888888276,13388888473,1428530674,596,本地
15888888276,13988888936,1440529550,3581,本地
15888888276,15588888585,1491491027,509,本地
15888888276,13688888990,1472569355,384,本地
15888888276,15188888976,1463764424,3417,本地
15888888276,15788888828,1458223816,3238,本地
15888888276,13288888527,1446429419,3102,本地
15888888276,15088888405,1484671176,2692,本地
15888888276,13888888346,1453094692,1686,本地
15888888276,13888888631,1440081629,265,本地
15888888276,13388888893,1433683964,1710,本地
15888888276,13688888838,1458970270,1548,本地
15888888276,13788888782,1491833858,1245,本地
15888888276,13188888317,1453389654,1293,本地
15888888276,15388888322,1467190107,179,本地
15888888276,15588888965,1467079340,2620,本地
15888888276,15888888713,1427596571,1593,本地
15888888276,13688888306,1403286457,1234,本地
15888888276,15688888873,1410984183,3015,本地
15888888276,13088888677,1414783679,3026,本地
15888888276,13488888475,1439548249,412,本地
15888888276,15188888826,1454618932,1918,本地
15888888276,15888888827,1429191679,1185,本地
15888888276,15588888775,1413246022,2283,本地
15888888276,13788888915,1436723071,679,本地
15888888276,15988888125,1405535265,2017,本地
15888888276,13788888860,1412581503,2989,本地
15888888276,13788888250,1491371372,1092,本地
15888888276,15288888768,1488968477,1420,本地
15888888276,15788888788,1415879614,2375,本地
15888888276,15788888142,1469503195,1732,本地
15888888276,13188888184,1417102500,222,本地
13288888204,13288888508,1437083922,3523,本地
13288888204,15788888921,1488975279,2635,本地
13288888204,15788888484,1479602777,1853,本地
13288888204,13788888459,1415360620,1151,本地
13288888204,13788888687,1432252792,1787,本地
13288888204,13288888470,1482435926,2502,本地
13288888204,15288888996,1443295107,2280,本地
13288888204,13988888328,1487788280,914,本地
13288888204,15588888680,1443193167,2084,本地
13288888204,15188888672,1412635153,3306,本地
13288888204,15288888711,1485156326,1705,本地
13288888204,13088888316,1476443486,2791,本地
13288888204,13288888185,1450795487,1732,本地
13288888204,13688888572,1419277226,1666,本地
13288888204,13288888109,1428344129,256,本地
13288888204,15888888542,1400477979,516,本地
13288888204,15188888883,1404790887,1065,本地
13288888204,15588888718,1472829521,1271,本地
13288888204,13988888860,1419662800,563,本地
13288888204,15188888482,1437665041,1311,本地
13288888204,13488888133,1489763915,582,本地
13288888204,13988888898,1467715445,2807,本地
13288888204,15588888395,1446450506,2211,本地
13288888204,13088888544,1457722939,3511,本地
13288888204,15788888123,1419774141,2721,本地
13288888204,13888888992,1452648693,2260,本地
13288888204,13188888127,1443829559,2994,本地
13288888204,15688888928,1476166395,147,本地
13288888204,13888888384,1428180374,1301,本地
13288888204,13088888867,1424737002,642,本地
13288888204,13288888280,1427237031,1280,本地
13288888204,13088888848,1481576496,1191,本地
13288888204,15988888771,1443089319,86,本地
13288888204,15988888505,1470519929,350,本地
13288888204,15788888617,1494594686,1846,本地
13288888204,15688888434,1431278643,3443,本地
13288888204,15888888504,1484613850,2217,本地
13288888204,13488888817,1422768388,190,本地
13288888204,15288888559,1422532593,3309,本地
13288888204,13588888875,1403306348,3140,本地
13288888204,15888888504,1474538545,2979,本地
13288888204,15388888816,1433186565,1965,本地
13288888204,15188888444,1492744864,62,本地
13288888204,13988888613,1486864274,3583,本地
13288888204,13588888877,1465114035,1268,本地
13288888204,15588888110,1482477393,2969,本地
13288888204,13888888935,1447772954,181,本地
13288888204,15588888680,1451209961,3343,本地
13288888204,13288888109,1433852987,2980,本地
13288888204,13888888897,1453481958,3439,本地
13288888204,13088888829,1470250234,620,本地
13288888204,13588888457,1449940368,1739,本地
13288888204,13888888118,1476123684,1157,本地
13288888204,13688888895,1421719730,1508,本地
13288888204,13288888774,1472446286,1976,本地
13288888204,13788888459,1472867161,1749,本地
13288888204,13788888820,1445807224,1266,本地
13288888204,15288888920,1411259451,2928,本地
13288888204,13588888647,1443327092,2339,本地
13288888204,13488888931,1480549638,2170,本地
13288888204,15988888868,1476512686,2854,本地
13288888204,13288888833,1428842492,1929,本地
13288888204,13588888590,1405519458,447,本地
13288888204,13688888344,1427625507,481,本地
13288888204,13688888306,1435509688,543,本地
13288888204,13388888454,1465365875,1794,本地
13288888204,15688888966,1416865736,3313,本地
13288888204,15388888894,1466078188,21,本地
13288888204,15888888903,1477345009,10,本地
13288888204,13988888689,1486446647,983,本地
13288888204,13688888743,1478543690,2104,本地
13288888204,13088888981,1466095020,1637,本地
13288888204,13088888812,1465935240,2389,本地
13288888204,15888888561,1411584941,828,本地
13288888204,13688888840,1442395830,3031,本地
13288888204,13388888264,1442873258,346,本地
13288888204,15288888825,1468656438,1214,本地
13288888204,15588888872,1407854281,1921,本地
13288888204,13288888869,1401369206,3394,本地
13288888204,13288888394,1445426629,1288,本地
13288888204,13488888342,1461440262,1010,本地
13288888204,15988888315,1428659682,320,本地
13288888204,15188888292,1409269587,1351,本地
13288888204,13588888704,1493652581,1894,本地
13288888204,15188888864,1452225663,2887,本地
13288888204,15888888846,1406266651,2787,本地
13788888877,13088888639,1425986981,3015,本地
13788888877,13888888194,1412208714,361,本地
13788888877,15388888227,1417226603,2145,本地
13788888877,15688888757,1481714631,3338,本地
13788888877,13288888356,1431343876,1342,本地
13788888877,13988888271,1494150708,793,本地
13788888877,13888888688,1485581120,1991,本地
13788888877,13188888583,1452986473,286,本地
13788888877,15788888731,1450468694,2505,本地
13788888877,13088888335,1465711041,2541,本地
13788888877,15588888872,1450089555,1329,本地
13788888877,15288888502,1408658301,3006,本地
13788888877,13288888109,1485067089,1802,本地
13788888877,15888888810,1420281001,2466,本地
13788888877,15588888528,1449625714,1438,本地
13788888877,13288888774,1428367686,3511,本地
13788888877,15288888369,1458070480,2468,本地
13788888877,13988888138,1462717621,1604,本地
13788888877,13288888641,1423072320,1186,本地
13788888877,13088888525,1461704110,1653,本地
13788888877,13388888893,1451989277,2270,本地
13788888877,15288888844,1483269155,2839,本地
13788888877,13188888925,1414339875,1813,本地
13788888877,15388888856,1477669108,1260,本地
13788888877,15888888941,1466214887,2197,本地
13788888877,13288888147,1422392083,2507,本地
13788888877,13388888891,1419371014,3560,本地
13788888877,15088888614,1432783998,1502,本地
13788888877,13688888515,1439986709,2118,本地
13788888877,15988888524,1455948319,286,本地
13788888877,13588888115,1474045198,2590,本地
13788888877,13388888131,1408134451,1100,本地
13788888877,13988888309,1402729248,3085,本地
13788888877,15988888811,1486734450,2373,本地
13788888877,15788888889,1418136361,1103,本地
13788888877,15088888690,1459358612,1620,本地
13788888877,13588888533,1450332493,894,本地
13788888877,15388888778,1472726324,1008,本地
13788888877,15588888224,1419765577,1387,本地
13788888877,15088888709,1488393851,517,本地
13788888877,13588888894,1401775109,3154,本地
13788888877,13588888248,1464607100,497,本地
13788888877,15388888892,1418161732,2101,本地
13788888877,13488888114,1427942567,1470,本地
13788888877,15888888656,1426180605,2400,本地
13788888877,15688888187,1422810008,2787,本地
13788888877,15688888130,1423812835,1633,本地
13788888877,13888888992,1404297488,2151,本地
13788888877,15988888524,1492550548,352,本地
13788888877,13688888363,1461199972,2978,本地
13788888877,15888888523,1448990870,3486,本地
13788888877,13488888475,1446101655,3131,本地
13788888877,13488888190,1460666735,3290,本地
13288888831,13388888492,1437144642,1627,本地
13288888831,15888888884,1451988295,3453,本地
13288888831,13688888591,1434079044,2824,本地
13288888831,13988888822,1418657263,2223,本地
13288888831,15688888776,1407155076,3568,本地
13288888831,13688888344,1405760543,3217,本地
13288888831,13488888209,1441083012,321,本地
13288888831,13188888851,1428416985,307,本地
13288888831,13488888437,1436126160,2686,本地
13288888831,13888888422,1472810483,2076,本地
13288888831,13888888973,1481125202,1262,本地
13288888831,13288888356,1433222032,1364,本地
13288888831,15688888111,1435165691,2452,本地
13288888831,15288888502,1401136988,1404,本地
13288888831,15388888569,1422120534,83,本地
13288888831,15288888255,1416032739,2778,本地
13288888831,15888888409,1460718282,2265,本地
13288888831,15588888927,1452903233,823,本地
13288888831,15088888253,1453523610,2096,本地
13288888831,13388888131,1459264580,2769,本地
13288888831,15588888699,1428539363,2684,本地
13288888831,15988888144,1464653367,2251,本地
13288888831,13188888450,1430776666,681,本地
13288888831,15988888562,1492703076,833,本地
13288888831,15888888675,1490423563,2585,本地
13288888831,13388888378,1418828178,3183,本地
13288888831,13788888725,1475782014,1225,本地
13288888831,15188888254,1442915144,1956,本地
13288888831,13588888438,1467856280,1164,本地
13288888831,13788888554,1405966966,1320,本地
13288888831,15988888942,1430595043,1050,本地
13288888831,15188888482,1486219004,491,本地
13288888831,15188888995,1494813669,642,本地
13288888831,13588888514,1464844126,1261,本地
